FILENAME,URL,URLLength,Domain,DomainLength,IsDomainIP,TLD,URLSimilarityIndex,CharContinuationRate,TLDLegitimateProb,URLCharProb,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,LineOfCode,LargestLineLength,HasTitle,Title,DomainTitleMatchScore,URLTitleMatchScore,HasFavicon,Robots,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,HasDescription,NoOfPopup,NoOfiFrame,HasExternalFormSubmit,HasSocialNet,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,HasCopyrightInfo,NoOfImage,NoOfCSS,NoOfJS,NoOfSelfRef,NoOfEmptyRef,NoOfExternalRef,label
464174.txt,https://www.lajoiedesfleurs.fr,29,www.lajoiedesfleurs.fr,22,0,fr,100.0,1.0,0.0141483,0.054506098,2,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,1586,2020,1,lajoiedesleurs,0.0,0.0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,25,2,2,247,1,254,1
120163.txt,https://www.securityinnovation.com,33,www.securityinnovation.com,26,0,com,100.0,1.0,0.5229071,0.063530058,3,1,0,0,0.0,20,0.606,0,0.0,0,0,0,1,0.03,1,779,9381,1,securityinnovation,100.0,100.0,1,1,1,0,0,1,0,2,0,1,1,0,0,0,1,0,1,19,9,19,139,2,144,1
460852.txt,https://www.vanesasierra.com,27,www.vanesasierra.com,20,0,com,100.0,1.0,0.5229071,0.069004547,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,1470,4678,1,vanesasierra,100.0,100.0,1,0,0,0,0,0,5,1,0,1,1,0,0,0,0,0,0,22,3,15,91,0,113,1
84272.txt,https://www.advocacynet.org,26,www.advocacynet.org,19,0,org,100.0,1.0,0.0799628,0.064028729,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,1247,3560,1,advocacynet,100.0,100.0,1,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,18,22,24,108,13,114,1
619639.txt,https://www.healthyspacessystems.com,35,www.healthyspacessystems.com,28,0,com,100.0,1.0,0.5229071,0.057830134,3,1,0,0,0.0,22,0.629,0,0.0,0,0,0,1,0.029,1,1395,17794,1,healthyspacessystems,100.0,100.0,1,0,1,1,0,1,1,4,0,1,1,1,0,0,1,0,1,37,7,15,71,3,57,1
8122060.txt,https://dev-bcr21.pantheonsite.io/,34,dev-bcr21.pantheonsite.io,25,0,io,79.65538462,0.681818182,0.0129268,0.055196616,2,1,0,0,0.0,20,0.588,2,0.059,0,0,0,4,0.118,1,125,380,1,dev-bcr21pantheonsite,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0
433188.txt,https://www.beautifuldays.org,28,www.beautifuldays.org,21,0,org,100.0,1.0,0.0799628,0.051926415,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,563,8047,1,beautifuldays,100.0,100.0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,13,11,17,63,1,67,1
8014611.txt,https://metafb-27zrain.web.app/,30,metafb-27zrain.web.app,22,0,app,51.73282924,0.5,0.001502,0.044856065,3,1,0,0,0.0,17,0.567,2,0.067,0,0,0,3,0.1,1,36,247,1,metafb-27zrainweb,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
161462.txt,https://www.advantageccs.org,27,www.advantageccs.org,20,0,org,100.0,1.0,0.0799628,0.062986185,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,706,9381,1,advantageccs,100.0,100.0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,5,3,8,58,7,66,1
514559.txt,https://www.mariedenazareth.com,30,www.mariedenazareth.com,23,0,com,100.0,1.0,0.5229071,0.06524264,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,2751,652,1,mariedenazareth,100.0,100.0,1,0,1,1,0,1,0,2,1,1,1,1,0,0,0,0,1,50,16,16,111,0,81,1
8037617.txt,https://robertscotland1.wixsite.com/at-t,39,robertscotland1.wixsite.com,27,0,com,66.25828598,0.695652174,0.5229071,0.059595416,3,1,0,0,0.0,26,0.667,1,0.026,0,0,0,4,0.103,1,64,151,1,robertscotland1wixsiteat-,0.0,0.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,8,3,0,1,0
mw79711.txt,http://www.h15.ru,16,www.h15.ru,10,0,ru,82.53968254,1.0,0.0180132,0.022238814,2,1,0,0,0.0,2,0.125,2,0.125,0,0,0,1,0.062,0,9,50,1,h15,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31006.txt,https://www.columbiamissourian.com,33,www.columbiamissourian.com,26,0,com,100.0,1.0,0.5229071,0.064471331,3,1,0,0,0.0,20,0.606,0,0.0,0,0,0,1,0.03,1,4523,13628,1,lumbiamissourian,88.88888889,88.88888889,0,1,1,0,0,1,0,3,0,1,1,1,0,0,0,0,1,42,5,41,290,7,66,1
393138.txt,https://www.nelson.govt.nz,25,www.nelson.govt.nz,18,0,nz,100.0,0.636363636,0.0019933,0.059977707,2,2,0,0,0.0,11,0.44,0,0.0,0,0,0,2,0.08,1,9199,435,1,elsogovt,0.0,0.0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,16,3,10,1491,0,102,1
8059718.txt,https://bt-107650.weeblysite.com/,33,bt-107650.weeblysite.com,24,0,com,44.76388889,0.85,0.5229071,0.040719923,3,1,0,0,0.0,15,0.455,6,0.182,0,0,0,4,0.121,1,271,20037,1,bt-107650weeblysite,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,19,3,9,1,0,4,0
76077.txt,https://www.magix.com,20,www.magix.com,13,0,com,100.0,1.0,0.5229071,0.059092805,3,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,598,228,1,magix,100.0,100.0,0,1,1,0,0,1,0,2,0,1,0,0,0,0,0,0,1,4,2,6,41,1,3,1
8127290.txt,https://ipfs.io/ipfs/qmudan9us7wpsrf2nfsh53ol7wkaepqrrfzawynk9bw9f4/,68,ipfs.io,7,0,io,13.90405056,1.0,0.0129268,0.034014293,2,0,0,0,0.0,47,0.691,9,0.132,0,0,0,4,0.059,1,9,76,1,ipfsipfsqmudan9us7wpsrf2nfsh53ol7wkaepqrrfzawynk9bw9f4,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640875.txt,https://www.uphouse.be,21,www.uphouse.be,14,0,be,100.0,1.0,0.0033189,0.047858811,2,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,1078,548,1,uphouse,100.0,100.0,0,0,1,0,0,1,0,2,1,1,1,0,0,1,0,0,1,43,4,38,1,13,7,1
mw79381.txt,http://www.eo3.de,16,www.eo3.de,10,0,de,82.53968254,1.0,0.0326503,0.055800314,2,1,0,0,0.0,3,0.188,1,0.062,0,0,0,1,0.062,0,11,70,1,eo3,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7969403.txt,https://storageapi.fleek.co/5a71302c-4b02-4bb2-bfd5-51b6a8d37553-bucket/fedex/fx.html,84,storageapi.fleek.co,19,0,co,25.15190437,0.6875,0.0059772,0.033814722,2,1,0,0,0.0,44,0.524,21,0.25,0,0,0,11,0.131,1,3,357,0,0,0.0,1.408450704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mw52399.txt,http://www.thehomeserver.net,27,www.thehomeserver.net,21,0,net,71.58785083,1.0,0.0384199,0.064190898,3,1,0,0,0.0,15,0.556,0,0.0,0,0,0,1,0.037,0,15,70,1,thehomeserver,100.0,100.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21603.txt,https://www.lrt.lt,17,www.lrt.lt,10,0,lt,100.0,1.0,0.0005524,0.050727839,2,1,0,0,0.0,4,0.235,0,0.0,0,0,0,1,0.059,1,11658,23819,1,rt,66.66666667,66.66666667,1,1,1,1,0,1,145,3,0,1,0,1,0,1,0,0,1,332,1,12,896,0,18,1
mw31322.txt,http://www.goxnaugeuvns.ratkings.net,35,www.goxnaugeuvns.ratkings.net,29,0,net,45.15277778,0.619047619,0.0384199,0.05206939,3,2,0,0,0.0,22,0.629,0,0.0,0,0,0,2,0.057,0,2,490,1,goxnaugeuvnsratkings,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8042465.txt,https://s1kh3-mdf1.web.app/,27,s1kh3-mdf1.web.app,18,0,app,53.73619233,0.357142857,0.001502,0.030824167,3,1,0,0,0.0,12,0.444,3,0.111,0,0,0,4,0.148,1,2,2278,1,s1kh3-mdf1web,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0
8080429.txt,https://th-pro-c0f4d.firebaseapp.com/,37,th-pro-c0f4d.firebaseapp.com,28,0,com,63.3356791,0.541666667,0.5229071,0.051508235,3,1,0,0,0.0,22,0.595,2,0.054,0,0,0,5,0.135,1,108,8125,1,th-pro-c0f4dfirebaseapp,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
680730.txt,https://www.cor-ten.com.ua,25,www.cor-ten.com.ua,18,0,ua,100.0,0.363636364,0.0023239,0.070827944,2,2,0,0,0.0,10,0.4,0,0.0,0,0,0,3,0.12,1,1104,8047,1,cor-tencom,0.0,0.0,0,1,1,0,0,0,0,2,0,1,1,1,0,0,0,0,1,19,18,28,47,2,52,1
mw4029.txt,http://www.imgs09.homenet.org,28,www.imgs09.homenet.org,22,0,org,54.94040754,0.714285714,0.0799628,0.057021543,3,2,0,0,0.0,13,0.464,2,0.071,0,0,0,2,0.071,0,2,36,0,0,7.142857143,7.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8043249.txt,http://impost-market.345421.xyz/hp2lebzz/kqpvi5/8/,50,impost-market.345421.xyz,24,0,xyz,24.54780362,0.65,0.0017496,0.030375013,3,1,0,0,0.0,27,0.54,9,0.18,0,0,0,7,0.14,0,2,58,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mw75966.txt,http://www.sdwmkj.com,20,www.sdwmkj.com,14,0,com,79.63636364,1.0,0.5229071,0.044404406,3,1,0,0,0.0,8,0.4,0,0.0,0,0,0,1,0.05,0,14,1251,1,sdwmkj,100.0,100.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
395400.txt,https://www.ideacity.ca,22,www.ideacity.ca,15,0,ca,100.0,1.0,0.0101825,0.060226346,2,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,1601,1911,1,ideaity,0.0,0.0,1,0,1,0,0,0,1,2,0,1,1,0,0,0,0,0,1,34,9,18,21,1,54,1
423670.txt,https://www.conejovalleyguide.com,32,www.conejovalleyguide.com,25,0,com,100.0,1.0,0.5229071,0.059473106,3,1,0,0,0.0,19,0.594,0,0.0,0,0,0,1,0.031,1,8950,14720,1,nejovalleyguide,88.23529412,88.23529412,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,10,2,21,164,9,41,1
505612.txt,https://www.metrotix.com,23,www.metrotix.com,16,0,com,100.0,1.0,0.5229071,0.066802213,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,10930,5792,1,metrotix,100.0,100.0,1,0,1,0,0,1,1,2,0,1,1,1,0,0,0,0,1,45,4,12,175,0,467,1
mw16451.txt,http://www.bootstrapcdn.net,26,www.bootstrapcdn.net,20,0,net,83.04227941,1.0,0.0384199,0.062110383,3,1,0,0,0.0,14,0.538,0,0.0,0,0,0,1,0.038,0,4,62,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
726749.txt,https://www.kosher.org.ar,24,www.kosher.org.ar,17,0,ar,100.0,0.7,0.0020445,0.062371719,2,2,0,0,0.0,10,0.417,0,0.0,0,0,0,2,0.083,1,230,164,1,kosherorg,0.0,0.0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,1,2,10,10,0,0,4,1
583355.txt,https://www.asiaindex.co.in,26,www.asiaindex.co.in,19,0,in,100.0,0.833333333,0.0050842,0.063719082,2,2,0,0,0.0,12,0.462,0,0.0,0,0,0,2,0.077,1,2462,576,1,asandexco,0.0,0.0,1,0,1,0,0,1,0,2,0,1,1,1,0,1,0,0,1,11,3,28,140,4,30,1
54992.txt,https://www.groen.be,19,www.groen.be,12,0,be,100.0,1.0,0.0033189,0.060442622,2,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,9584,1447,1,groen,100.0,100.0,1,0,1,1,0,1,0,5,0,1,1,1,0,0,1,0,1,25,5,15,74,2,22,1
651303.txt,https://www.hofstrauniversityclub.com,36,www.hofstrauniversityclub.com,29,0,com,100.0,1.0,0.5229071,0.054071521,3,1,0,0,0.0,23,0.639,0,0.0,0,0,0,1,0.028,1,343,1155,1,hofstrauniversityclub,100.0,100.0,0,0,0,0,0,1,0,3,0,0,1,1,0,0,1,0,0,5,5,11,14,0,7,1
8105578.txt,https://maildinshaakckjnw58.firebaseapp.com/,44,maildinshaakckjnw58.firebaseapp.com,35,0,com,53.31519274,0.64516129,0.5229071,0.050631592,3,1,0,0,0.0,31,0.705,2,0.045,0,0,0,3,0.068,1,108,8125,1,maildinshaakckjnw58firebaseapp,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
mw21112.txt,http://www.culturasmetropolitanas.org,36,www.culturasmetropolitanas.org,30,0,org,96.42778874,1.0,0.0799628,0.063908429,3,1,0,0,0.0,24,0.667,0,0.0,0,0,0,1,0.028,0,2,45,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
868413.txt,https://www.musikwissenschaft.uni-mainz.de,41,www.musikwissenschaft.uni-mainz.de,34,0,de,100.0,0.666666667,0.0326503,0.05063206,2,2,0,0,0.0,26,0.634,0,0.0,0,0,0,3,0.073,1,341,8047,1,musikwissenschaftuni-mainz,0.0,0.0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,6,7,8,138,0,163,1
392842.txt,https://www.coeh.berkeley.edu,28,www.coeh.berkeley.edu,21,0,edu,100.0,0.692307692,0.0115013,0.059588186,3,2,0,0,0.0,14,0.5,0,0.0,0,0,0,2,0.071,1,428,10540,1,coehberkeley,0.0,0.0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,5,11,9,46,6,30,1
101844.txt,https://www.sheppardsoftware.com,31,www.sheppardsoftware.com,24,0,com,100.0,1.0,0.5229071,0.057764131,3,1,0,0,0.0,18,0.581,0,0.0,0,0,0,1,0.032,1,1462,4016,1,sheppardsoftware,100.0,100.0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,18,2,14,7,23,23,1
oph09886.txt,https://hseosieoorbnop.com/amazon-rd292-user-card-detail-em-thank,65,hseosieoorbnop.com,18,0,com,17.93867609,1.0,0.5229071,0.059419461,3,0,0,0,0.0,46,0.708,3,0.046,0,0,0,8,0.123,1,9,102,1,hseosieoorbnopamazon-rd292-user-card-detail-em-thank,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
460918.txt,https://www.artandscienceofsound.com,35,www.artandscienceofsound.com,28,0,com,100.0,1.0,0.5229071,0.065411593,3,1,0,0,0.0,22,0.629,0,0.0,0,0,0,1,0.029,1,1138,2185,1,artandscienceofsound,100.0,100.0,0,0,1,0,0,0,0,43,0,1,0,1,0,0,0,0,1,14,31,22,88,0,43,1
695524.txt,https://www.sohnmusic.com,24,www.sohnmusic.com,17,0,com,100.0,1.0,0.5229071,0.063629143,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,270,406,1,sohnmusic,100.0,100.0,0,0,1,0,0,1,0,6,0,1,1,1,0,0,0,0,0,10,2,8,1,0,22,1
8095580.txt,https://fbmetaid-stwgmd4.firebaseapp.com/,41,fbmetaid-stwgmd4.firebaseapp.com,32,0,com,59.66618052,0.464285714,0.5229071,0.052035268,3,1,0,0,0.0,28,0.683,1,0.024,0,0,0,4,0.098,1,112,55808,1,fbmetaid-stwgmd4firebaseapp,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0
594082.txt,https://www.weerselosemarkt.nl,29,www.weerselosemarkt.nl,22,0,nl,100.0,1.0,0.0082003,0.06385004,2,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,619,9381,1,weerselosemarkt,100.0,100.0,1,1,1,0,0,0,0,4,0,1,0,1,0,0,0,0,1,41,13,30,123,0,119,1
mw167002.txt,http://www.wtdown.2cto.com,25,www.wtdown.2cto.com,19,0,com,59.88888889,0.727272727,0.5229071,0.056210731,3,2,0,0,0.0,11,0.44,1,0.04,0,0,0,2,0.08,0,8,41,1,wtdown2cto,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
776810.txt,https://www.epamhellas.gr,24,www.epamhellas.gr,17,0,gr,100.0,1.0,0.0016589,0.056569197,2,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,932,15537,1,epamhellas,100.0,100.0,0,0,1,0,0,0,0,5,0,1,1,0,0,0,1,0,1,31,16,28,142,4,133,1
740590.txt,https://www.ncnrm.com,20,www.ncnrm.com,13,0,com,100.0,1.0,0.5229071,0.069571989,3,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,386,392,1,ncnrm,100.0,100.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,19,7,11,92,6,94,1
7985111.txt,https://tamasha.soore.ac.ir/otp.html,35,tamasha.soore.ac.ir,19,0,ir,39.3296974,0.5,0.0012232,0.066161574,2,2,0,0,0.0,22,0.629,0,0.0,0,0,0,5,0.143,1,15,155,1,tamashasooreacotphtm,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568539.txt,https://www.natalieweinstein.com,31,www.natalieweinstein.com,24,0,com,100.0,1.0,0.5229071,0.066050601,3,1,0,0,0.0,18,0.581,0,0.0,0,0,0,1,0.032,1,919,3401,1,natalieweinstein,100.0,100.0,0,0,1,0,0,1,0,3,0,1,1,1,0,0,1,0,1,14,8,10,33,0,1,1
oph07558.txt,https://hzlt1adwk.firebaseapp.com/f1,36,hzlt1adwk.firebaseapp.com,25,0,com,60.44159043,0.619047619,0.5229071,0.045280309,3,1,0,0,0.0,23,0.639,2,0.056,0,0,0,3,0.083,1,2,2281,1,hzlt1adwkfirebaseappf1,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0
mw207760.txt,http://www.ralozimper.com,24,www.ralozimper.com,18,0,com,64.21768707,1.0,0.5229071,0.064217474,3,1,0,0,0.0,12,0.5,0,0.0,0,0,0,1,0.042,0,2,34,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70148.txt,https://www.pennylane.ai,23,www.pennylane.ai,16,0,ai,100.0,1.0,0.0007675,0.059625068,2,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,584,656,1,pennylne,0.0,0.0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,28,6,9,1,0,64,1
7846237.txt,https://microsoft-outlook80059cfghjhy0089.myportfolio.com/,57,microsoft-outlook80059cfghjhy0089.myportfolio.com,49,0,com,37.03456893,0.377777778,0.5229071,0.046050315,3,1,0,0,0.0,37,0.649,9,0.158,0,0,0,3,0.053,1,2,66,0,0,2.222222222,2.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8130723.txt,https://rgd-accessibledesign-1317634057.cos.na-toronto.myqcloud.com/rgd-accessibledesign.html,93,rgd-accessibledesign-1317634057.cos.na-toronto.myqcloud.com,59,0,com,23.94785548,0.490909091,0.5229071,0.051721242,3,3,0,0,0.0,65,0.699,10,0.108,0,0,0,10,0.108,1,16,4398,0,0,1.818181818,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225969.txt,https://www.dewereldvansnor.nl,29,www.dewereldvansnor.nl,22,0,nl,100.0,1.0,0.0082003,0.058128187,2,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,2021,9381,1,dewereldvasor,0.0,0.0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,17,9,28,115,9,114,1
777016.txt,https://www.westernhorsereview.com,33,www.westernhorsereview.com,26,0,com,100.0,1.0,0.5229071,0.06276379,3,1,0,0,0.0,20,0.606,0,0.0,0,0,0,1,0.03,1,3075,41869,1,westernhorsereview,100.0,100.0,1,1,0,0,0,1,0,10,0,1,1,1,0,1,1,0,1,37,18,29,899,2,903,1
mw79668.txt,http://www.ass0.fr,18,www.ass0.fr,11,0,fr,85.71428571,1.0,0.0141483,0.045201936,2,1,0,0,0.0,5,0.278,1,0.056,0,0,0,1,0.056,0,2,26,0,0,25.0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98061.txt,https://www.georgebrown.ca,25,www.georgebrown.ca,18,0,ca,100.0,1.0,0.0101825,0.060720291,2,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,3843,36376,1,georgebrown,100.0,100.0,1,0,1,0,0,1,0,4,0,1,0,1,0,0,1,1,1,33,2,11,765,0,73,1
8020955.txt,https://vanillagiftclub.shop/checkbalance/,41,vanillagiftclub.shop,20,0,shop,34.64052288,1.0,0.0004041,0.05299123,4,0,0,0,0.0,31,0.756,0,0.0,0,0,0,2,0.049,1,68,414,1,vanillagiftclubcheckbalance,0.0,100.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
592518.txt,https://www.campway.com,22,www.campway.com,15,0,com,100.0,1.0,0.5229071,0.058022937,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,1091,9381,1,campway,100.0,100.0,1,1,1,0,0,1,0,3,0,1,1,1,0,0,0,0,1,93,13,38,139,0,45,1
73511.txt,https://www.ibp.ucla.edu,23,www.ibp.ucla.edu,16,0,edu,100.0,0.625,0.0115013,0.051090492,3,2,0,0,0.0,9,0.391,0,0.0,0,0,0,2,0.087,1,588,8047,1,ibpucla,0.0,0.0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,23,73,53,109,2,135,1
852926.txt,https://www.ectaonline.org,25,www.ectaonline.org,18,0,org,100.0,1.0,0.0799628,0.073054699,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,2136,23284,1,ectaonline,100.0,100.0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,37,26,40,92,1,114,1
7971296.txt,https://ponctuel-681c8.web.app/,30,ponctuel-681c8.web.app,22,0,app,58.1027668,0.666666667,0.001502,0.042582317,3,1,0,0,0.0,15,0.5,4,0.133,0,0,0,3,0.1,1,108,8125,1,ponctuel-681c8web,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
oph09836.txt,http://mail.deliverylifesupport.com/public/vf50kszqyryn14x6vswulnkyrjdlw2p7,75,mail.deliverylifesupport.com,28,0,com,22.33401033,0.833333333,0.5229071,0.037399452,3,1,0,0,0.0,57,0.76,7,0.093,0,0,0,4,0.053,0,13,123,1,maildeliverylifesupportpublicvf50kszqyryn14x6vswulnkyrjdlw2p7,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
mw180900.txt,http://www.szdamuzhi.com,23,www.szdamuzhi.com,17,0,com,61.53846154,1.0,0.5229071,0.048456179,3,1,0,0,0.0,11,0.478,0,0.0,0,0,0,1,0.043,0,2,33,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660987.txt,https://www.sketchingowl.com,27,www.sketchingowl.com,20,0,com,100.0,1.0,0.5229071,0.056664687,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,453,8121,1,sketchingowl,100.0,100.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,13,9,26,40,0,44,1
8095418.txt,https://mem.requlred-mbankmltsui.com,36,mem.requlred-mbankmltsui.com,28,0,com,41.64883076,0.5,0.5229071,0.056384138,3,1,0,0,0.0,25,0.694,0,0.0,0,0,0,3,0.083,1,8,130,1,memrequlred-mbankmltsui,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
72628.txt,https://www.selectlatinamerica.co.uk,35,www.selectlatinamerica.co.uk,28,0,uk,100.0,0.904761905,0.028555,0.067873358,2,2,0,0,0.0,21,0.6,0,0.0,0,0,0,2,0.057,1,5170,14010,1,selectlatinamericaco,0.0,0.0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,27,25,21,497,0,576,1
596311.txt,https://www.studio-photogram.com,31,www.studio-photogram.com,24,0,com,100.0,0.625,0.5229071,0.062104151,3,1,0,0,0.0,17,0.548,0,0.0,0,0,0,2,0.065,1,793,678,1,studio-photogram,100.0,100.0,1,0,1,0,0,1,0,3,0,1,1,0,0,0,0,0,1,47,6,12,106,1,31,1
mw142122.txt,http://www.yn69q8kcxh.sdybv.com,31,www.yn69q8kcxh.sdybv.com,24,0,com,39.38095238,0.5,0.5229071,0.031174014,3,2,0,0,0.0,15,0.484,3,0.097,0,0,0,2,0.065,0,2,40,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8128201.txt,https://apierrorvalidator.onrender.com/,39,apierrorvalidator.onrender.com,30,0,com,43.11111111,0.692307692,0.5229071,0.066632037,3,1,0,0,0.0,28,0.718,0,0.0,0,0,0,3,0.077,1,13,74,1,apierrorvalidatoronrender,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571694.txt,https://www.tonycicconephotography.com,37,www.tonycicconephotography.com,30,0,com,100.0,1.0,0.5229071,0.061579294,3,1,0,0,0.0,24,0.649,0,0.0,0,0,0,1,0.027,1,883,15144,1,tonycicnephotography,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,4,3,10,57,15,28,1
mw72504.txt,http://www.in-a-best-world.com,29,www.in-a-best-world.com,23,0,com,66.98060942,0.4,0.5229071,0.060642022,3,1,0,0,0.0,14,0.483,0,0.0,0,0,0,4,0.138,0,19,1264,1,in-a-best-world,100.0,100.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
